player_id,league,appearances,matches_started,minutes_played,goals,assists,expected_goals,expected_assists,rating,total_shots,shots_on_target,yellow_cards,red_cards,tackles,interceptions,saves
1617764,Liga Portugal,1,0,8,0,0,,0.00505118,6.4,0,0,0,0,2,0,0
1563640,Liga Portugal,26,16,1338,5,2,3.7702,1.00805401,6.7,24,10,2,0,12,3,0
1002367,Liga Portugal,26,24,1976,1,0,0.5723,0.61250721,6.8807692307692,7,2,6,0,44,30,0
1035280,Liga Portugal,25,11,1109,1,0,0.7787,2.09233772,6.788,22,9,0,1,16,7,0
1468082,Liga Portugal,19,14,1173,5,1,4.4891,0.97107069,6.6894736842105,42,13,2,0,17,14,0
1130363,Liga Portugal,14,3,392,0,0,0.3844,0.89855856,6.4923076923077,10,3,3,1,5,0,0
1166097,Liga Portugal,18,6,719,2,0,0.6763,0.87018019,6.8166666666667,16,4,2,0,8,10,0
785808,Liga Portugal,25,20,1702,6,3,5.2092,2.30650218,6.74,37,14,3,0,40,9,0
1153328,Liga Portugal,26,19,1694,2,4,2.0687,2.56370197,6.75,31,11,2,0,13,2,0
1434543,Liga Portugal,20,10,1060,1,1,1.3048,1.19758687,6.875,23,8,4,0,26,14,0
1161004,Liga Portugal,19,13,1117,0,4,0.7197,1.45958085,6.8578947368421,6,1,2,0,41,10,0
2140143,Liga Portugal,12,9,632,1,0,1.581,0.29404609,6.7545454545455,9,4,0,0,14,2,0
2217380,Liga Portugal,1,0,12,0,0,,0.00261644,6.5,0,0,0,0,0,0,0
1488511,Liga Portugal,18,12,1199,0,1,0.2544,1.77791985,6.6111111111111,10,1,2,0,26,20,0
1133568,Liga Portugal,27,27,2261,1,1,1.5588,1.29818191,6.7,27,5,7,0,49,23,0
1131047,Liga Portugal,20,18,1428,0,0,0.0417,1.37491218,6.71,2,0,5,0,26,17,0
844409,Liga Portugal,14,3,466,0,0,0.4989,0.56132045,6.5846153846154,6,1,1,0,9,3,0
846416,Liga Portugal,25,24,2099,1,2,0.9052,0.99469494,6.984,11,2,5,0,33,31,0
1066233,Liga Portugal,13,10,1000,1,0,0.6751,0.16472145,6.4083333333333,9,1,1,0,5,9,0
1148442,Liga Portugal,10,10,900,1,0,0.7658,0.10714474,6.68,11,4,3,0,23,9,0
1168093,Liga Portugal,15,15,1350,1,0,1.3822,0.30949239,6.9666666666667,13,4,1,0,11,26,0
1175004,Liga Portugal,15,15,1350,0,0,,0.01364795,6.96,0,0,1,0,1,0,44
155985,Liga Portugal,15,15,1350,0,0,,0.01214618,6.8133333333333,0,0,2,0,0,0,48
930246,Liga Portugal,29,26,2286,19,1,12.0983,1.59636205,6.9827586206897,70,32,1,0,12,5,0
826210,Liga Portugal,25,18,1517,3,5,1.5438,3.17095717,6.968,24,11,2,0,11,4,0
929894,Liga Portugal,23,13,1125,4,0,5.5209,0.3864177,6.5173913043478,25,10,1,0,6,4,0
548044,Liga Portugal,28,28,2393,6,11,4.3081,5.36423465,7.15,48,19,8,0,39,14,0
1084291,Liga Portugal,2,0,11,0,0,,0.00042624,6.5,0,0,0,0,0,0,0
1120679,Liga Portugal,19,11,1063,2,2,3.5535,0.79033652,6.6368421052632,34,13,3,0,10,2,0
77725,Liga Portugal,21,3,545,0,5,0.0362,1.339525,6.647619047619,1,0,0,0,2,1,0
1001313,Liga Portugal,15,8,633,2,0,0.7727,0.50008731,6.7357142857143,7,2,4,0,20,18,0
920684,Liga Portugal,28,28,2437,1,7,0.8576,5.2118017,7.2071428571429,29,6,8,0,53,32,0
858705,Liga Portugal,7,3,259,1,0,0.1206,0.25626513,6.6428571428571,2,1,0,0,6,3,0
877920,Liga Portugal,18,16,1262,0,1,0.3494,0.70284146,6.6611111111111,7,2,2,0,22,25,0
357734,Liga Portugal,22,12,1312,2,0,0.6373,0.10117761,6.8238095238095,7,3,2,0,27,29,0
1049465,Liga Portugal,19,19,1659,1,0,1.1656,0.12568014,6.6789473684211,9,4,5,0,25,22,0
994532,Liga Portugal,19,11,1025,0,0,0.23,0.25587489,6.7315789473684,7,1,7,0,27,12,0
986726,Liga Portugal,22,21,1641,2,3,2.5457,1.39057765,6.7318181818182,16,6,9,0,31,12,0
943525,Liga Portugal,29,29,2610,2,0,1.4054,1.10083897,6.7620689655172,12,2,3,0,36,38,0
834247,Liga Portugal,22,20,1527,0,2,0.3845,0.41747002,6.4181818181818,12,3,3,0,16,10,0
1087354,Liga Portugal,11,5,435,0,0,0.2897,0.50971943,6.4363636363636,6,1,1,0,11,6,0
1158555,Liga Portugal,1,0,17,0,0,,0.00220014,6.7,0,0,0,0,1,0,0
1511977,Liga Portugal,23,12,1150,0,1,1.2559,0.68459082,6.4695652173913,9,0,4,0,23,12,0
93796,Liga Portugal,29,29,2610,0,0,,0.22101415,6.7551724137931,0,0,3,0,1,0,78
1115751,Liga Portugal,17,8,897,2,0,2.4244,0.21263701,6.5470588235294,18,5,0,0,4,2,0
1188685,Liga Portugal,16,5,563,1,1,3.1118,0.40132005,6.55625,12,5,4,0,2,0,0
1411034,Liga Portugal,7,0,98,0,0,,0.02626316,6.36,0,0,0,0,1,1,0
905455,Liga Portugal,28,28,2367,3,5,2.1135,4.1143046,6.9392857142857,34,13,7,0,24,4,0
1166006,Liga Portugal,28,25,2153,1,0,0.5771,0.76414292,6.6678571428571,14,4,6,0,25,17,0
1001848,Liga Portugal,10,3,401,0,1,0.2008,0.54116123,6.46,7,3,3,0,6,4,0
1471229,Liga Portugal,25,10,1058,0,2,0.8591,0.6886077,6.512,9,0,2,0,16,6,0
1082948,Liga Portugal,26,20,1681,0,3,0.3275,1.86155292,6.6961538461538,6,1,0,0,22,6,0
910033,Liga Portugal,17,9,759,0,0,0.4834,0.66960238,6.5625,9,2,1,0,12,10,0
2030567,Liga Portugal,14,6,653,1,0,1.1558,0.15889992,6.5857142857143,3,2,3,0,10,10,0
1142254,Liga Portugal,22,13,1136,3,2,1.3128,1.37823477,6.7142857142857,8,4,4,0,19,5,0
1489200,Liga Portugal,5,2,199,0,0,,0.03574157,7.02,0,0,1,0,6,3,0
1411154,Liga Portugal,4,3,301,0,0,,0.08189695,6.575,0,0,1,0,2,4,0
1142578,Liga Portugal,24,22,1987,4,3,2.0668,2.76932552,6.9333333333333,33,9,2,0,49,22,0
1130513,Liga Portugal,2,1,101,0,0,,0.01717712,6.85,0,0,0,0,2,1,0
1160980,Liga Portugal,23,23,2013,1,6,0.8107,2.52646186,6.7826086956522,15,6,8,0,53,21,0
1395583,Liga Portugal,23,20,1683,1,0,0.6226,1.25842759,6.6782608695652,9,2,5,0,40,19,0
1153099,Liga Portugal,24,17,1588,0,0,0.2576,0.061407,6.6666666666667,4,2,3,0,17,19,0
931485,Liga Portugal,26,26,2324,3,0,0.7336,0.10949478,6.8153846153846,5,3,9,1,36,23,0
1175474,Liga Portugal,14,9,790,0,0,,0.81729909,6.4571428571429,0,0,1,1,12,6,0
1819304,Liga Portugal,7,0,104,0,0,,0.11337418,6.7571428571429,0,0,0,0,2,2,0
788197,Liga Portugal,20,20,1800,0,0,,0.01919973,7.165,0,0,2,0,0,1,69
345843,Liga Portugal,9,9,810,0,0,,0.02240451,6.8777777777778,0,0,2,0,1,0,26
1185196,Liga Portugal,2,0,17,0,0,0.0199,0.00085679,6.55,1,0,0,0,0,0,0
1145658,Liga Portugal,2,0,46,0,0,0.0187,0.00073298,6.45,1,0,0,0,0,0,0
913728,Liga Portugal,27,20,1602,7,2,7.5979,1.3632338,6.5740740740741,45,17,5,0,22,10,0
1510444,Liga Portugal,19,10,886,1,0,2.4675,0.89173132,6.4315789473684,17,7,2,1,14,1,0
1116649,Liga Portugal,18,1,357,0,0,0.201,0.32109477,6.4888888888889,6,1,1,0,11,3,0
1000680,Liga Portugal,27,5,763,1,1,1.456,0.48605555,6.552,14,7,4,0,13,3,0
1105857,Liga Portugal,29,25,2211,2,2,0.6874,1.71618228,6.8379310344828,21,4,2,1,46,24,0
1191120,Liga Portugal,27,22,1855,5,3,3.6425,1.17407418,6.6481481481481,30,9,4,1,11,7,0
955133,Liga Portugal,30,29,2425,6,3,2.2957,3.28966944,6.8166666666667,44,19,2,0,26,24,0
973517,Liga Portugal,28,24,2043,8,2,5.0428,1.12638527,6.6392857142857,38,16,1,1,27,9,0
1211005,Liga Portugal,5,0,38,0,0,,0.00279672,6.3333333333333,0,0,0,0,2,0,0
1893864,Liga Portugal,8,0,151,0,0,0.0203,0.09371688,6.6,1,0,2,0,3,1,0
1126965,Liga Portugal,22,18,1547,1,1,0.5127,0.50260137,6.8181818181818,9,3,6,0,44,24,0
996932,Liga Portugal,24,9,848,1,1,1.6896,1.36514562,6.6208333333333,18,6,4,0,22,6,0
1014259,Liga Portugal,14,8,770,0,0,0.0307,0.50194151,6.8071428571429,2,0,3,0,17,10,0
1393731,Liga Portugal,7,5,499,0,0,0.0412,0.07219548,6.6428571428571,1,0,3,0,18,11,0
982610,Liga Portugal,16,7,832,0,0,0.2952,0.46824213,6.52,9,2,0,0,21,6,0
943713,Liga Portugal,12,12,1002,0,0,0.1836,0.14529734,6.9416666666667,5,1,5,0,11,10,0
1095652,Liga Portugal,6,3,272,0,0,,0.18848885,6.68,0,0,1,0,6,6,0
1520738,Liga Portugal,3,0,39,0,0,,0.12832854,6.2333333333333,0,0,0,0,0,0,0
339879,Liga Portugal,13,12,1018,0,1,0.5208,0.42509521,6.4923076923077,6,1,2,0,5,6,0
902050,Liga Portugal,17,13,1158,1,0,0.7609,0.06673419,6.4823529411765,5,2,3,0,9,11,0
964609,Liga Portugal,27,26,2275,2,3,1.2545,1.16430252,6.5222222222222,15,4,3,3,29,30,0
1083250,Liga Portugal,9,8,715,0,0,0.0985,0.33362192,6.7555555555556,3,0,3,1,7,6,0
863637,Liga Portugal,25,23,2102,2,3,1.5293,2.54443318,6.648,13,3,9,0,24,23,0
789933,Liga Portugal,12,12,1080,0,0,,0.00691266,6.8,0,0,5,0,0,0,32
1165190,Liga Portugal,1,1,90,0,0,,0.00034336,6.1,0,0,0,0,0,0,1
973352,Liga Portugal,9,9,810,0,0,,0.00793687,6.5888888888889,0,0,0,0,3,0,25
1105790,Liga Portugal,23,20,1549,5,2,4.4533,3.23577278,6.9913043478261,34,14,2,0,19,12,0
1015826,Liga Portugal,17,15,1236,2,3,2.8847,3.26336669,7.1058823529412,23,5,4,0,22,8,0
1100957,Liga Portugal,29,18,1500,8,2,7.2579,0.41177256,6.6793103448276,36,20,3,0,7,0,0
1459763,Liga Portugal,4,0,43,0,0,0.0666,9.3e-07,6.4,1,0,0,0,1,0,0
1405454,Liga Portugal,23,10,896,1,0,1.5531,0.58319068,6.6391304347826,14,6,0,0,11,2,0
344023,Liga Portugal,25,12,1108,5,2,4.7351,1.0123441,6.568,20,13,1,1,9,1,0
1190120,Liga Portugal,12,0,275,1,0,0.8418,0.74392728,6.7416666666667,7,3,1,0,3,0,0
834881,Liga Portugal,2,0,30,0,0,,0.07250752,6.55,0,0,0,0,0,0,0
1168617,Liga Portugal,9,0,136,0,0,0.3925,0.01577939,6.5,4,2,0,0,2,0,0
794928,Liga Portugal,26,25,2015,2,5,4.1743,3.55815936,7.0807692307692,32,12,5,0,44,12,0
904849,Liga Portugal,29,27,2466,1,3,2.1566,3.18634911,6.7413793103448,18,9,6,0,24,25,0
1158067,Liga Portugal,19,17,1523,0,0,1.0564,0.74811736,6.7052631578947,7,1,3,0,35,18,0
992024,Liga Portugal,10,8,660,1,0,0.3127,0.21979967,6.69,8,2,3,0,17,7,0
1031485,Liga Portugal,17,16,1176,0,1,0.2396,0.29963623,6.4882352941176,11,3,3,1,23,11,0
2033832,Liga Portugal,24,1,501,1,1,1.2191,0.64298001,6.6782608695652,14,3,3,0,19,8,0
1063375,Liga Portugal,13,3,432,0,0,0.0413,0.91155464,6.7909090909091,2,1,1,0,14,6,0
1119693,Liga Portugal,5,3,312,0,1,0.0369,0.03297426,6.64,1,0,1,0,6,2,0
1915110,Liga Portugal,17,13,1140,0,2,0.3958,0.95658241,6.73125,9,1,3,0,29,14,0
2456624,Liga Portugal,2,0,10,0,0,,0.01224263,6.6,0,0,0,0,0,0,0
1167068,Liga Portugal,28,28,2476,1,0,1.5145,0.72651856,7.0178571428571,15,3,5,1,70,41,0
1405973,Liga Portugal,27,27,2351,0,0,0.9519,0.34101602,6.5148148148148,6,2,3,1,44,27,0
1476213,Liga Portugal,11,6,671,0,0,0.2283,0.04676337,6.6090909090909,2,0,1,0,13,4,0
1120043,Liga Portugal,16,13,1095,1,2,0.3116,1.4899932,6.63125,7,2,2,0,18,10,0
125625,Liga Portugal,26,25,2236,0,0,0.3632,0.69983486,6.5269230769231,2,0,1,0,26,18,0
1506777,Liga Portugal,9,4,400,0,0,0.0803,0.02648244,6.7875,2,0,1,0,3,1,0
1631412,Liga Portugal,3,0,35,0,0,0.0232,0.09174117,6.35,1,0,0,0,1,1,0
1139990,Liga Portugal,25,25,2250,0,0,,0.02317552,6.844,0,0,4,0,0,0,71
1018555,Liga Portugal,5,5,450,0,0,,0.00300048,7.46,0,0,1,0,0,0,21
826024,Liga Portugal,26,20,1530,2,3,2.7869,1.70653929,6.6038461538462,24,9,1,0,27,14,0
860683,Liga Portugal,10,1,179,0,0,0.1818,0.0240825,6.4666666666667,4,0,0,0,4,0,0
1094384,Liga Portugal,9,4,433,0,0,1.2176,0.0650139,6.5,10,5,2,0,0,1,0
1499082,Liga Portugal,9,8,717,6,0,3.7094,0.4613603,7.3777777777778,15,10,1,0,11,4,0
1214878,Liga Portugal,5,1,92,0,0,0.0086,0.01477464,6.475,1,0,2,0,2,0,0
1485103,Liga Portugal,1,0,11,0,0,,0.00248784,6.8,0,0,0,0,1,0,0
1393242,Liga Portugal,23,11,1064,1,1,0.2879,0.20714828,6.7391304347826,8,2,3,1,32,28,0
1020203,Liga Portugal,19,17,1377,1,0,0.6213,1.27269553,6.8263157894737,14,5,4,0,15,14,0
1196014,Liga Portugal,18,2,389,0,0,0.1903,0.67588498,6.475,5,0,1,0,10,2,0
1105850,Liga Portugal,9,1,239,0,0,0.3856,0.19747313,6.7222222222222,4,1,1,0,5,3,0
1485731,Liga Portugal,1,0,11,0,0,0.02,0.00319975,6.3,1,0,0,0,0,0,0
848521,Liga Portugal,28,27,2294,1,2,2.329,2.1775789,6.9571428571429,44,18,3,1,76,51,0
930273,Liga Portugal,28,19,1627,1,1,1.2108,0.89728479,6.6464285714286,23,6,2,0,23,9,0
1176881,Liga Portugal,13,10,934,0,2,2.3904,2.04928297,6.6461538461538,20,7,1,0,10,6,0
946909,Liga Portugal,23,6,800,0,1,0.0418,0.244859,6.6095238095238,3,1,2,0,26,8,0
309296,Liga Portugal,8,0,92,0,0,,0.07341787,6.5857142857143,0,0,1,0,0,1,0
2034540,Liga Portugal,10,10,900,0,0,0.071,0.10738495,6.76,1,0,3,0,9,10,0
892483,Liga Portugal,10,7,573,0,0,0.0298,0.28198539,6.65,2,1,2,0,9,11,0
1005992,Liga Portugal,27,25,2153,1,2,1.8739,0.72260623,6.6777777777778,19,3,8,0,38,23,0
1064359,Liga Portugal,23,21,1872,0,1,0.0837,0.62278594,6.5173913043478,3,0,4,0,33,23,0
1120038,Liga Portugal,2,0,19,0,0,,0.00120487,6.45,0,0,0,0,1,0,0
1173124,Liga Portugal,15,5,523,0,0,0.0996,0.18460528,6.6461538461538,3,2,2,0,9,8,0
1467139,Liga Portugal,21,16,1315,0,0,0.1015,0.60039091,6.615,3,1,5,0,19,5,0
72020,Liga Portugal,22,21,1935,1,0,0.3552,0.30164154,6.8090909090909,5,1,4,0,25,26,0
1478890,Liga Portugal,6,3,219,0,0,,0.0090861,6.5,0,0,1,0,2,3,0
938292,Liga Portugal,18,18,1620,0,0,,0.01894983,7.0888888888889,0,0,6,0,0,0,72
905406,Liga Portugal,3,3,270,0,0,,0.00254763,6.3,0,0,0,0,0,0,9
1005270,Liga Portugal,9,9,810,0,0,,0.01155349,6.8222222222222,0,0,1,0,0,0,25
138890,Liga Portugal,9,3,328,2,0,1.1433,0.10114974,6.7,11,5,3,0,4,0,0
1046794,Liga Portugal,25,22,1893,4,0,5.4226,1.30613188,6.76,59,18,3,0,21,1,0
1066681,Liga Portugal,11,0,180,1,0,1.447,0.07578514,6.4454545454545,7,3,1,0,1,1,0
1459634,Liga Portugal,9,6,513,1,1,0.5287,0.07607052,6.6555555555556,10,3,0,0,7,1,0
1001753,Liga Portugal,25,17,1491,6,1,4.3316,1.11586672,6.856,47,15,8,0,24,7,0
1799251,Liga Portugal,26,10,1078,0,1,1.7706,1.55143458,6.6884615384615,24,7,2,0,3,7,0
1511976,Liga Portugal,7,0,80,0,1,0.2308,0.07511333,6.74,2,1,0,0,3,0,0
892083,Liga Portugal,19,5,653,1,0,0.2401,0.4445444,6.6388888888889,4,2,4,0,7,7,0
973924,Liga Portugal,5,0,69,0,0,,0.01321824,6.54,0,0,0,0,3,0,0
851277,Liga Portugal,30,23,1966,0,0,1.2203,0.98024824,6.7433333333333,20,2,4,0,66,31,0
1019184,Liga Portugal,29,28,2310,4,2,4.785,2.88092372,6.8689655172414,38,10,8,0,49,15,0
1162051,Liga Portugal,12,11,818,1,1,0.553,1.82054825,6.8583333333333,9,3,1,0,16,8,0
991358,Liga Portugal,26,25,2062,0,0,0.7249,1.58699441,6.6576923076923,19,4,4,1,46,17,0
989385,Liga Portugal,14,5,483,0,1,0.4162,0.3179595,6.5357142857143,5,1,1,0,9,2,0
2155276,Liga Portugal,21,5,696,0,1,0.2081,0.21341299,6.7,7,2,6,0,24,4,0
1105841,Liga Portugal,12,7,751,1,0,0.5633,0.31468037,6.9636363636364,10,5,2,0,9,8,0
1108505,Liga Portugal,18,14,1121,1,0,0.1883,0.49583543,6.6444444444444,5,2,4,1,32,17,0
1131145,Liga Portugal,29,29,2573,1,0,1.0067,0.87010651,6.8275862068966,15,2,6,1,34,32,0
883908,Liga Portugal,10,8,778,0,1,0.696,0.40340515,6.73,4,1,0,0,11,7,0
254815,Liga Portugal,20,18,1551,1,0,0.5957,0.2085631,6.8368421052632,7,3,5,0,32,33,0
1459627,Liga Portugal,13,12,1031,0,0,0.2083,0.18118078,6.6692307692308,6,0,5,0,20,14,0
838502,Liga Portugal,1,0,15,0,0,,1.672e-05,6.7,0,0,0,0,0,0,0
822526,Liga Portugal,30,30,2700,0,1,0.149,0.05483173,6.9133333333333,1,0,0,0,0,0,72
1002819,Liga Portugal,10,9,727,1,0,0.9058,0.59415811,6.73,9,4,1,0,17,4,0
987597,Liga Portugal,29,29,2532,15,0,14.5667,1.0029242,6.9724137931034,89,38,5,0,10,3,0
253837,Liga Portugal,17,1,271,0,1,0.6862,0.06269614,6.5153846153846,7,4,1,0,6,2,0
1579664,Liga Portugal,20,8,752,0,0,0.8687,1.27582298,6.5529411764706,14,6,2,1,6,3,0
1410338,Liga Portugal,6,0,69,0,0,,0.00370565,6.48,0,0,1,0,1,0,0
822510,Liga Portugal,27,27,2295,0,4,0.955,3.75267766,6.9333333333333,24,5,6,0,65,24,0
786269,Liga Portugal,23,8,823,1,0,1.5272,1.67450346,6.6086956521739,15,5,3,0,10,4,0
1011997,Liga Portugal,25,16,1423,1,1,1.1411,0.49831849,6.5,22,7,5,1,44,11,0
912781,Liga Portugal,29,29,2466,4,2,4.5357,2.98835055,6.9586206896552,57,23,5,0,44,9,0
1172052,Liga Portugal,14,5,522,0,0,0.5329,0.37840518,6.5846153846154,13,7,3,0,13,9,0
1020610,Liga Portugal,28,27,2222,0,1,1.3572,0.7748478,6.8071428571429,17,2,6,1,43,44,0
851030,Liga Portugal,14,2,407,0,0,0.1214,0.99313378,6.6357142857143,3,0,2,0,6,3,0
902051,Liga Portugal,14,11,810,1,0,0.7987,0.35202557,6.5785714285714,13,2,1,0,5,5,0
1393991,Liga Portugal,17,4,403,0,0,0.0775,0.22143271,6.54,3,1,1,0,17,5,0
1806732,Liga Portugal,4,1,113,0,0,,0.01950756,5.7,0,0,1,1,3,0,0
167857,Liga Portugal,10,1,134,0,2,0.0274,0.09237587,6.74,1,0,1,0,3,0,0
1116982,Liga Portugal,17,15,1377,1,2,0.922,2.1231423,6.7823529411765,3,1,2,0,26,12,0
822509,Liga Portugal,27,26,2359,3,2,1.7391,0.69177978,6.837037037037,21,6,12,0,23,26,0
1112474,Liga Portugal,27,27,2403,4,1,2.9255,0.45809489,6.9703703703704,32,9,6,1,56,40,0
926869,Liga Portugal,5,3,224,0,0,0.0457,0.02082041,6.34,1,1,2,1,3,5,0
878283,Liga Portugal,14,8,755,0,0,0.1243,0.94149679,6.6714285714286,2,0,5,0,11,9,0
1394244,Liga Portugal,8,5,479,0,0,0.0091,0.02551704,6.6625,1,0,2,0,7,4,0
344181,Liga Portugal,23,22,1956,1,5,1.3659,1.84895046,6.6086956521739,15,5,2,0,32,16,0
44684,Liga Portugal,17,14,1255,0,0,0.2092,0.68520486,6.6866666666667,6,1,2,0,35,22,0
1167067,Liga Portugal,24,24,2160,0,0,,0.0485388,6.9875,0,0,4,0,0,0,77
832672,Liga Portugal,6,6,540,0,0,,0.00722465,6.8,0,0,1,0,0,0,18
948250,Liga Portugal,4,0,89,0,0,,0.42906622,6.625,0,0,0,0,0,1,0
845802,Liga Portugal,23,15,1461,5,0,3.2233,0.74909108,6.9826086956522,51,20,5,0,31,7,0
943595,Liga Portugal,7,2,244,1,0,1.0718,0.05861698,6.5857142857143,6,3,1,0,0,0,0
910316,Liga Portugal,29,16,1359,2,2,3.742,1.68347278,6.6793103448276,30,7,4,0,18,11,0
1158547,Liga Portugal,10,3,296,0,0,0.2117,0.0263699,6.44,3,3,0,0,4,1,0
801339,Liga Portugal,26,9,976,4,1,5.1632,0.75437545,6.7423076923077,38,15,3,0,8,3,0
1164070,Liga Portugal,20,7,748,0,2,0.3301,0.51781522,6.745,10,2,1,0,8,9,0
1163947,Liga Portugal,1,0,12,0,0,,,6.3,0,0,0,0,0,0,0
1090543,Liga Portugal,27,26,2223,5,5,3.7971,4.62248358,7.1111111111111,37,11,0,1,34,11,0
2368703,Liga Portugal,12,7,697,1,0,0.4953,0.48445424,6.6666666666667,4,2,4,0,12,6,0
1006110,Liga Portugal,2,0,17,0,0,,0.00286468,6.55,0,0,0,0,0,0,0
2058164,Liga Portugal,21,8,839,0,1,0.2988,0.74807305,6.7095238095238,6,0,5,0,14,21,0
2037671,Liga Portugal,14,8,568,0,0,0.1713,0.04715074,6.5357142857143,2,0,2,0,6,18,0
1090646,Liga Portugal,25,24,2077,3,2,1.2761,0.87073773,6.708,14,6,7,1,40,11,0
1210450,Liga Portugal,8,2,229,0,0,0.2002,0.15536998,6.5142857142857,4,1,0,0,6,0,0
989449,Liga Portugal,9,9,725,0,0,0.4514,0.2034258,6.7555555555556,5,0,2,0,15,10,0
1864305,Liga Portugal,4,0,73,0,0,0.6379,0.01476965,6.35,3,1,1,0,0,0,0
987490,Liga Portugal,7,7,555,0,0,,0.7962031,6.7714285714286,0,0,0,0,8,6,0
851283,Liga Portugal,22,15,1307,0,2,0.0334,1.66300786,6.6045454545455,1,1,5,0,22,15,0
1002565,Liga Portugal,28,27,2415,0,0,0.0299,0.39376846,6.8857142857143,2,0,4,1,34,28,0
1017590,Liga Portugal,25,24,2052,0,0,0.6467,0.37611857,6.956,9,1,6,0,43,27,0
857766,Liga Portugal,1,0,8,0,0,,0.00014922,6.7,0,0,0,0,0,0,0
1410927,Liga Portugal,8,6,592,0,0,0.0913,0.4270403,6.7375,4,1,1,0,25,4,0
2115909,Liga Portugal,19,14,1090,0,1,0.14,0.31473036,6.5421052631579,3,1,4,0,30,32,0
1050457,Liga Portugal,3,0,39,0,0,,0.00187024,6.45,0,0,1,0,1,0,0
82598,Liga Portugal,30,30,2700,0,0,,0.03907587,6.8766666666667,0,0,3,0,0,0,89
1155358,Liga Portugal,19,7,725,0,0,1.4693,0.36920176,6.4473684210526,17,5,2,0,3,1,0
980407,Liga Portugal,10,6,484,1,1,0.2858,0.21120954,6.5555555555556,5,2,0,0,8,1,0
157023,Liga Portugal,28,21,1698,5,0,6.5875,0.78405995,6.5857142857143,26,10,5,0,20,3,0
826054,Liga Portugal,29,29,2479,3,8,5.5257,4.42870737,7.0793103448276,43,15,2,0,31,12,0
1067284,Liga Portugal,18,7,663,0,0,0.7186,0.61987225,6.6235294117647,13,4,1,0,10,3,0
1190517,Liga Portugal,15,7,626,2,0,1.1014,0.88850637,6.6466666666667,6,2,1,0,11,3,0
1012448,Liga Portugal,10,1,209,1,0,1.0519,0.00766409,6.3555555555556,6,3,1,1,1,2,0
158597,Liga Portugal,23,16,1406,0,0,0.1896,0.32672483,6.6695652173913,6,0,5,0,32,14,0
1087321,Liga Portugal,9,2,298,1,0,0.0935,0.07594187,6.7666666666667,1,1,1,0,8,2,0
1110159,Liga Portugal,5,0,103,0,0,,0.00700595,6.34,0,0,1,0,2,0,0
892170,Liga Portugal,11,7,581,0,1,0.1702,0.16019055,6.6545454545455,3,0,1,0,11,3,0
983537,Liga Portugal,21,16,1329,2,1,0.8101,1.04168661,6.78,8,4,3,0,21,16,0
849719,Liga Portugal,28,28,2409,3,4,2.5443,1.6635957,6.7964285714286,38,15,6,0,47,23,0
1131015,Liga Portugal,18,6,712,1,0,0.1158,0.81460979,6.6294117647059,2,1,4,0,22,15,0
1464186,Liga Portugal,8,1,203,0,0,0.0455,0.03254186,6.6375,1,0,0,0,9,3,0
27622,Liga Portugal,17,16,1437,1,0,0.7964,0.27372874,6.6764705882353,9,3,3,0,9,13,0
963990,Liga Portugal,6,6,497,1,0,0.2762,0.01954207,6.4666666666667,7,1,0,0,5,7,0
1015932,Liga Portugal,21,20,1815,2,0,1.0269,0.30556592,6.6142857142857,13,4,12,0,32,30,0
851276,Liga Portugal,18,16,1305,0,2,0.1456,2.33799361,6.8222222222222,6,0,1,0,21,6,0
1835218,Liga Portugal,10,9,812,0,0,0.04,0.05901572,6.4,1,0,5,0,13,9,0
1151667,Liga Portugal,20,17,1480,0,0,0.3025,0.17903272,6.3473684210526,5,1,3,0,18,22,0
125039,Liga Portugal,23,18,1754,0,0,0.0608,0.46469082,6.504347826087,1,1,6,0,21,12,0
1091103,Liga Portugal,5,3,301,0,0,0.1417,0.1352059,6.72,4,1,1,0,4,3,0
821628,Liga Portugal,24,24,2081,0,0,,0.21750458,6.8041666666667,0,0,3,1,1,0,67
9668,Liga Portugal,4,3,316,0,0,,0.00247421,6.875,0,0,0,0,0,0,9
788786,Liga Portugal,21,14,1237,1,0,3.7453,0.30420564,6.45,28,9,2,0,5,3,0
917006,Liga Portugal,6,1,137,0,0,0.0203,0.02236293,6.5,1,0,0,0,1,1,0
1136902,Liga Portugal,13,8,771,0,1,0.4888,0.88440509,6.7461538461538,11,3,1,0,13,3,0
950339,Liga Portugal,6,5,475,0,0,0.4716,0.41825286,6.4666666666667,7,2,2,0,6,1,0
1397915,Liga Portugal,14,5,430,0,0,0.4405,0.3871413,6.5076923076923,6,0,1,0,2,3,0
1146013,Liga Portugal,21,9,1018,0,0,2.495,0.95987619,6.552380952381,21,7,2,0,5,5,0
822684,Liga Portugal,23,15,1433,1,0,0.3228,0.26374288,6.5739130434783,4,2,6,0,29,8,0
190147,Liga Portugal,11,9,635,2,2,0.4453,0.95725691,6.9545454545455,15,6,2,0,13,0,0
988882,Liga Portugal,22,17,1297,1,1,1.5924,1.30450162,6.5772727272727,14,4,3,0,30,15,0
1482435,Liga Portugal,24,17,1535,0,0,0.5181,0.64528269,6.7333333333333,11,1,3,0,33,14,0
879917,Liga Portugal,29,26,2147,6,1,8.4059,3.01237131,6.8,60,25,5,0,38,20,0
1133070,Liga Portugal,23,13,1171,1,0,2.0885,0.90751165,6.6478260869565,14,5,5,0,31,12,0
